username,date_of_election,isSuccessful,votes,edit_count,year_joined
DavidWBrooks,2004-02-13 22:06:00,1,0,31138,2003
Davodd,2004-06-21 22:46:00,1,0,14029,2003
Dbachmann,2004-11-04 16:04:00,1,0,194880,2004
Dcoetzee,2015-11-30 20:51:10.981297,1,0,37529,2003
Decumanus,2004-03-27 18:45:00,1,0,15772,2004
Derek Ross,2004-11-08 22:31:00,1,0,19742,2001
DF08,2004-11-08 04:56:00,1,0,1918,2004
Diberri,2004-06-08 15:55:00,1,0,11681,2004
Dino,2004-11-26 01:25:00,1,0,5894,2003
DJ Clayworth,2004-03-24 14:54:00,1,0,37124,2003
Dmn,2004-11-19 03:27:00,1,0,5898,2003
Dpbsmith,2004-04-10 04:13:00,1,0,30654,2003
DropDeadGorgias,2004-07-28 19:41:00,1,0,8985,2003
Duk,2015-11-30 20:51:10.987576,1,0,10888,2004
Duncharris,2015-11-30 20:51:10.988105,1,0,30510,2004
Earl Andrew,2004-04-20 04:25:00,1,0,73555,2003
Ed g2s,2004-07-22 02:22:00,1,0,26292,2003
Elf,2015-11-30 20:51:10.991789,1,0,19319,2004
Everyking,2004-05-03 22:46:00,1,0,146543,2004
Exploding Boy,2015-11-30 20:51:10.993568,1,0,16819,2004
Ezhiki,2004-08-19 14:48:00,1,0,160069,2004
Fabiform,2004-03-10 19:24:00,1,0,6765,2004
Fennec,2004-03-27 00:44:00,1,0,4720,2004
Ferkelparade,2015-11-30 20:51:10.997499,1,0,9600,2004
Ffirehorse,2015-11-30 20:51:10.997998,1,0,1747,2004
Flockmeal,2004-03-10 04:37:00,1,0,4411,2003
Francs2000,2015-11-30 20:51:10.999708,1,0,39062,2003
Frazzydee,2015-11-30 20:51:11.000674,1,0,8071,2003
Fredrik,2004-06-24 22:40:00,1,0,23349,2003
Gadfium,2004-12-04 08:49:00,1,0,114267,2004
Gamaliel,2015-11-30 20:51:11.003671,1,0,71603,2004
Gaz,2004-03-11 12:37:00,1,0,0,2015
GeneralPatton,2015-11-30 20:51:11.004731,1,0,5223,2004
Geni,2004-12-15 11:12:00,1,0,30209,2004
Gentgeen,2004-04-18 21:55:00,1,0,23697,2003
Geogre,2004-08-06 14:17:00,1,0,25257,2003
Gerald Farinas,2004-09-12 02:46:00,1,0,17833,2004
Golbez,2015-11-30 20:51:11.009925,1,0,57522,2004
Grunt,2004-08-21 22:00:00,1,0,8638,2004
Gtrmp,2004-09-03 01:23:00,1,0,25906,2004
Guanaco,2015-11-30 20:51:11.013064,1,0,16934,2004
Gwalla,2004-10-10 20:55:00,1,0,8623,2004
Hadal,2015-11-30 20:51:11.014318,1,0,29595,2003
Hajor,2004-03-20 21:19:00,1,0,20379,2002
Hawstom,2004-10-11 17:40:00,1,0,4718,2003
Hcheney,2015-11-30 20:51:11.016029,1,0,3439,2003
Hemanshu,2015-11-30 20:51:11.016836,1,0,18770,2003
Hyacinth,2015-11-30 20:51:11.017168,1,0,133976,2003
Ike9898,2015-11-30 20:51:11.019164,1,0,10967,2003
Imran,2015-11-30 20:51:11.019349,1,0,3486,2002
Isomorphic,2004-03-01 21:16:00,1,0,6476,2002
Jallan,2004-10-05 04:25:00,1,0,2534,2003
Jamesday,2004-01-19 00:44:00,1,0,4388,2003
Jay,2015-11-30 20:51:11.021287,1,0,6761,2003
Jayjg,2004-09-05 07:20:00,1,0,116940,2003
JCarriker,2004-06-17 02:48:00,1,0,8405,2003
Jengod,2015-11-30 20:51:11.023649,1,0,47734,2003
Jeronimo,2015-11-30 20:51:11.024250,1,0,8556,2002
Jerzy,2004-05-20 00:36:00,1,0,52377,2003
Jfdwolff,2015-11-30 20:51:11.025358,1,0,77907,2004
Jmabel,2004-05-03 18:41:00,1,0,84257,2003
Johnleemk,2004-06-19 13:44:00,1,0,20413,2003
JonMoore,2004-12-04 22:47:00,1,0,6834,2003
Jpgordon,2004-11-19 21:19:00,1,0,56229,2004
Jrdioko,2004-05-28 20:26:00,1,0,4457,2004
Kaihsu,2004-01-30 19:20:00,1,0,36126,2003
Karada,2004-11-09 19:18:00,1,0,24430,2002
Kate,2004-09-03 01:43:00,1,0,12872,2004
KF,2004-11-16 01:09:00,1,0,23673,2002
Kim Bruning,2015-11-30 20:51:11.032420,1,0,20853,2003
KRS,2004-02-04 16:57:00,1,0,1754,2003
Lachatdelarue,2004-11-04 16:06:00,1,0,3615,2004
Lexor,2015-11-30 20:51:11.033978,1,0,12793,2003
Lord Emsworth,2004-01-08 01:29:00,1,0,28672,2003
LouI,2003-12-31 17:39:00,1,0,11352,2003
Lowellian,2004-05-17 23:20:00,1,0,38796,2002
Ludraman,2004-10-21 11:29:00,1,0,2576,2003
Lupo,2004-07-26 00:59:00,1,0,22875,2003
MacGyverMagic,2004-11-24 10:39:00,1,0,44753,2003
Mackensen,2004-09-23 00:47:00,1,0,53152,2003
Mackeriv,2004-12-18 06:06:00,1,0,2668,2003
Malcolm Farmer,2004-12-01 15:42:00,1,0,5747,2001
Mark,2004-07-05 08:12:00,1,0,10059,2001
Mark Richards,2015-11-30 20:51:11.040383,1,0,4610,2004
Matt Crypto,2004-09-30 16:39:00,1,0,23089,2004
Maury Markowitz,2004-11-15 14:49:00,1,0,42523,2002
Maximus Rex,2003-12-22 02:20:00,1,0,21625,2003
Meelar,2015-11-30 20:51:11.042996,1,0,27201,2003
Merovingian,2015-11-30 20:51:11.043099,1,0,53858,2003
Mic,2004-03-17 23:06:00,1,0,17739,2002
Michael Snow,2015-11-30 20:51:11.043873,1,0,18472,2003
Mikkalai,2015-11-30 20:51:11.044761,1,0,5,2009
Mirv,2004-05-25 10:22:00,1,0,16966,2003
Mkmcconn,2015-11-30 20:51:11.045746,1,0,10884,2002
Mkweise,2004-03-24 22:52:00,1,0,4328,2002
Moink,2015-11-30 20:51:11.046751,1,0,5424,2003
Moncrief,2004-03-18 07:31:00,1,0,29824,2003
Morven,2004-01-14 21:54:00,1,0,18610,2003
Mustafaa,2015-11-30 20:51:11.049367,1,0,14180,2004
MykReeve,2015-11-30 20:51:11.050915,1,0,2028,2003
Neutrality,2004-10-05 04:08:00,1,0,105199,2004
Nichalp,2015-11-30 20:51:11.054101,1,0,28407,2004
Niteowlneils,2015-11-30 20:51:11.054504,1,0,25409,2004
Nohat,2015-11-30 20:51:11.055526,1,0,10866,2003
Noldoaran,2004-02-04 03:05:00,1,0,1291,2002
Nunh-huh,2004-05-16 09:17:00,1,0,27995,2004
Oberiko,2004-06-13 14:55:00,1,0,15108,2004
OldakQuill,2004-06-20 21:52:00,1,0,18001,2004
Optim,2003-12-18 04:22:00,1,0,4563,2002
Ortolan88,2004-11-08 22:20:00,1,0,10293,2001
PedanticallySpeaking,2004-12-09 19:32:00,1,0,14635,2004
PFHLai,2004-08-22 04:57:00,1,0,51258,2004
Pfortuny,2015-11-30 20:51:11.061699,1,0,1764,2003
Pollinator,2015-11-30 20:51:11.062955,1,0,14256,2003
Premeditated Chaos,2004-12-21 07:45:00,1,0,4857,2003
Proteus,2004-09-17 21:18:00,1,0,15442,2003
PZFUN,2004-12-06 02:52:00,1,0,7920,2004
Quadell,2015-11-30 20:51:11.065076,1,0,107290,2003
RadicalBender,2004-02-26 02:05:00,1,0,19976,2003
Ran,2004-11-07 09:55:00,1,0,17293,2004
Rbrwr,2015-11-30 20:51:11.067139,1,0,9669,2002
Rdsmith4,2015-11-30 20:51:11.067521,1,0,23764,2004
RedWolf,2004-02-17 17:47:00,1,0,85810,2003
RedWordSmith,2004-11-26 20:14:00,1,0,3463,2004
Rfl,2015-11-30 20:51:11.068815,1,0,4781,2004
Rhobite,2004-10-17 00:21:00,1,0,20727,2004
Rlandmann,2015-11-30 20:51:11.070771,1,0,50824,2003
Rmhermen,2004-06-28 22:55:00,1,0,56245,2001
Roadrunner,2003-12-30 17:38:00,1,0,11717,2002
Robin Patterson,2004-07-28 01:57:00,1,0,2522,2004
RobLa,2004-02-04 17:04:00,1,0,2955,2001
Roozbeh,2004-04-13 16:23:00,1,0,6216,2003
Rossami,2004-08-24 05:11:00,1,0,24579,2003
Salsa Shark,2003-12-16 06:54:00,1,0,2085,2003
Sarge Baldy,2015-11-30 20:51:11.076463,1,0,2,2008
SD6-Agent,2015-11-30 20:51:11.076510,1,0,9602,2003
Seglea,2015-11-30 20:51:11.077234,1,0,10569,2003
Seth Ilys,2004-03-12 01:33:00,1,0,46881,2003
Sewing,2004-08-19 10:59:00,1,0,6957,2003
Siroxo,2004-08-26 20:17:00,1,0,6422,2004
Sj,2015-11-30 20:51:11.081116,1,0,19515,2004
Slowking Man,2004-10-05 10:08:00,1,0,9199,2004
Solipsist,2004-12-07 16:33:00,1,0,17489,2004
Spencer195,2015-11-30 20:51:11.086650,1,0,4043,2004
Ssd,2015-11-30 20:51:11.086950,1,0,5481,2004
Stevenj,2015-11-30 20:51:11.087609,1,0,14636,2003
Stewartadcock,2015-11-30 20:51:11.088169,1,0,5986,2003
Stormie,2015-11-30 20:51:11.088325,1,0,15604,2003
Sverdrup,2004-03-29 13:43:00,1,0,8909,2003
SWAdair,2015-11-30 20:51:11.090645,1,0,8626,2004
Taxman,2015-11-30 20:51:11.092029,1,0,14708,2003
Texture,2015-11-30 20:51:11.092880,1,0,19623,2003
TheCustomOfLife,2015-11-30 20:51:11.093553,1,0,17352,2004
Thue,2004-07-21 22:31:00,1,0,18074,2003
Tillwe,2015-11-30 20:51:11.096637,1,0,2919,2002
Tim Ivorson,2004-12-24 05:09:00,1,0,5701,2003
Timc,2004-11-17 22:04:00,1,0,9167,2003
Tkinias,2004-12-06 04:58:00,1,0,3404,2003
Tom-,2004-05-21 00:35:00,1,0,4453,2004
Topbanana,2004-08-04 14:46:00,1,0,77952,2004
UninvitedCompany,2015-11-30 20:51:11.100081,1,0,8411,2003
Urhixidur,2015-11-30 20:51:11.100765,1,0,39964,2004
UtherSRG,2004-04-06 20:01:00,1,0,88102,2003
VampWillow,2004-06-24 14:27:00,1,0,5737,2004
Violetriga,2004-10-31 20:53:00,1,0,35632,2004
Visorstuff,2015-11-30 20:51:11.104659,1,0,5735,2003
Wapcaplet,2004-11-09 19:30:00,1,0,7449,2002
Warofdreams,2015-11-30 20:51:11.105963,1,0,81164,2003
Wernher,2004-12-01 15:56:00,1,0,16218,2003
Wesley,2015-11-30 20:51:11.107060,1,0,7326,2001
Wile E. Heresiarch,2004-05-14 15:20:00,1,0,6711,2003
Woggly,2004-11-26 22:50:00,1,0,4773,2004
Ww,2015-11-30 20:51:11.108907,1,0,9812,2003
XJamRastafire,2015-11-30 20:51:11.109507,1,0,0,2013
Yacht,2015-11-30 20:51:11.109976,1,0,2894,2003
Zero0000,2004-04-13 21:29:00,1,0,24467,2002
Zoney,2004-09-14 13:39:00,1,0,8815,2004
Anárion,2004-09-08 08:17:00,0,0,5382,2004
BRG,2015-11-30 20:51:11.115786,0,0,24549,2003
Chan Han Xiang,2004-12-26 09:16:00,0,0,2573,2004
CyborgTosser,2004-10-16 07:12:00,0,0,1620,2002
DCEdwards1966,2015-11-30 20:51:11.119881,0,0,15428,2004
EDGE,2004-09-22 19:42:00,0,0,271,2004
EdwinHJ,2015-11-30 20:51:11.121196,0,0,4958,2003
Eequor,2015-11-30 20:51:11.121589,0,0,15921,2004
Fvw,2004-11-27 21:49:00,0,0,19601,2003
Guanaco,2004-12-03 14:29:00,0,0,16934,2004
IndigoGenius,2004-07-11 02:45:00,0,0,150,2004
Indrian,2015-11-30 20:51:11.126768,0,0,10768,2004
Jor,2004-03-29 05:17:00,0,0,7330,2003
Leonard G.,2005-09-10 08:21:00,0,0,26393,2004
LGagnon,2004-11-17 22:04:00,0,0,14868,2003
Lst27,2004-09-14 22:12:00,0,0,4218,2004
Lucky 6.9,2004-10-20 18:08:00,0,0,26567,2004
Marine 69-71,2015-11-30 20:51:11.134941,0,0,64363,2004
Maurreen,2015-11-30 20:51:11.136142,0,0,22358,2004
Nathanlarson32767,2015-11-30 20:51:11.136744,0,0,2140,2004
Netoholic,2004-10-28 15:19:00,0,0,22535,2004
Neutrality,2004-07-09 04:27:00,0,0,105199,2004
Nikola Smolenski,2004-07-27 15:08:00,0,0,12591,2003
Norm,2004-10-19 14:15:00,0,0,5487,2004
P3d0,2015-11-30 20:51:11.143181,0,0,561,2010
PedanticallySpeaking,2004-09-20 21:18:00,0,0,14635,2004
Poccil,2004-09-27 03:11:00,0,0,21602,2004
Pumpie,2015-11-30 20:51:11.147107,0,0,45119,2003
Sam Spade,2004-10-04 10:45:00,0,0,33916,2003
ScudLee,2015-11-30 20:51:11.152066,0,0,9389,2004
ShaneKing,2004-11-15 09:29:00,0,0,2530,2004
Skyler1534,2015-11-30 20:51:11.153534,0,0,901,2004
Squash,2004-12-09 07:02:00,0,0,5870,2004
TakuyaMurata,2004-11-15 14:33:00,0,0,60000,2002
Taoster,2004-09-17 00:34:00,0,0,1122,2003
Yelyos,2004-11-15 00:39:00,0,0,1692,2003
168...,2003-11-30 23:12:00,1,0,5868,2002
Ahoerstemeier,2003-08-16 01:25:00,1,0,110050,2003
Andres,2015-11-30 20:51:11.159260,1,0,12259,2003
Ark30inf,2003-09-21 03:55:00,1,0,1821,2002
Arwel Parry,2015-11-30 20:51:11.159574,1,0,22631,2003
Bcorr,2003-12-10 07:24:00,1,0,8571,2003
Chadloder,2015-11-30 20:51:11.160241,1,0,1653,2003
Christopher Mahan,2015-11-30 20:51:11.160251,1,0,4211,2002
Cyan,2015-11-30 20:51:11.160347,1,0,4042,2003
CYD,2015-11-30 20:51:11.160358,1,0,2398,2001
Daniel Quinlan,2003-10-21 07:53:00,1,0,4686,2002
DavidLevinson,2003-11-09 19:22:00,1,0,14995,2002
Delirium,2015-11-30 20:51:11.160656,1,0,49022,2003
Dieter Simon,2003-11-27 00:51:00,1,0,8023,2002
Dori,2015-11-30 20:51:11.160829,1,0,9615,2003
Dysprosia,2003-08-27 21:39:00,1,0,28388,2003
Efghij,2003-09-18 17:37:00,1,0,2798,2002
Evercat,2003-12-16 00:21:00,1,0,16274,2003
Evil saltine,2003-10-15 03:07:00,1,0,2,2014
Fantasy,2015-11-30 20:51:11.161418,1,0,1713,2003
Finlay McWalter,2003-12-14 03:40:00,1,0,32466,2003
Fuzheado,2003-09-24 04:26:00,1,0,18334,2003
Ihcoyc,2015-11-30 20:51:11.161636,1,0,29955,2003
Jdforrester,2015-11-30 20:51:11.161801,1,0,19484,2003
Jlk73,2003-09-03 03:20:00,1,0,0,2013
Jwrosenzweig,2015-11-30 20:51:11.161936,1,0,7446,2003
Khym Chanur,2003-11-30 00:43:00,1,0,1353,2003
Llywrch,2015-11-30 20:51:11.162072,1,0,57649,2002
Marshman,2003-08-26 22:32:00,1,0,9353,2002
Michael Hardy,2003-12-01 06:48:00,1,0,183617,2002
Mintguy,2015-11-30 20:51:11.162581,1,0,11899,2002
Morwen,2003-11-13 22:51:00,1,0,56691,2003
Nanobug,2015-11-30 20:51:11.163036,1,0,535,2003
Noel,2015-11-30 20:51:11.163129,1,0,0,2015
Olivier,2015-11-30 20:51:11.163140,1,0,95145,2002
Pakaran,2015-11-30 20:51:11.163151,1,0,9737,2003
Patrick,2015-11-30 20:51:11.163426,1,0,66937,2002
Paul A,2003-09-12 02:29:00,1,0,63785,2002
Pcb21,2003-08-16 01:25:00,1,0,20372,2003
Pratyeka,2003-11-10 23:36:00,1,0,7160,2003
RickK,2015-11-30 20:51:11.163591,1,0,36836,2002
Schneelocke,2015-11-30 20:51:11.163640,1,0,10999,2003
Secretlondon,2003-11-09 19:22:00,1,0,34728,2003
SimonP,2003-12-14 23:15:00,1,0,108148,2001
Snoyes,2003-10-04 01:43:00,1,0,12299,2003
Stan Shebs,2003-10-02 03:51:00,1,0,42562,2002
Stevertigo,2015-11-30 20:51:11.164261,1,0,43174,2002
